id,date,size_plt,peroid,category,location_id,item_id,popularity,revenue,income,avg_profit
2943,2022-04-10 00:00:00.000,5.55729103088379,180,0,3,9783,6.4707995037826,2201.1201,257.12,0.128284722566605
2944,2022-04-10 00:00:00.000,6.51902914047241,180,0,30,9885,6.4707995037826,6561.9204,675.92,0.125284880399704
2945,2022-04-10 00:00:00.000,0.6931471824646,180,0,34,3254,6.40357419793482,234309.7188,0.00,0
2946,2022-04-10 00:00:00.000,0.6931471824646,180,0,34,3259,6.3297209055227,33850.7383,0.00,0
2947,2022-04-10 00:00:00.000,8.72504425048828,180,0,9,1118,6.3261494731551,47174.1484,6153.1499,0.130400002002716
2948,2022-04-10 00:00:00.000,0.6931471824646,180,0,21,3925,6.30444880242198,1106.00,0.00,0
2949,2022-04-10 00:00:00.000,0.6931471824646,180,0,34,10276,6.26909628370626,9504.00,0.00,0
2950,2022-04-10 00:00:00.000,6.0681939125061,180,0,3,122,6.24804287450843,3531.9001,429.90,0.12918509542942
2951,2022-04-10 00:00:00.000,6.13992786407471,180,0,27,9907,6.21460809842219,4078.6899,462.02,0.128052413463593
2952,2022-04-10 00:00:00.000,6.78874635696411,180,0,31,4725,6.20859002609663,7005.8003,885.80,0.129595071077347
2953,2022-04-10 00:00:00.000,6.90875482559204,180,0,34,10283,6.20859002609663,21366.00,-999.00,-0.0779252350330353
2954,2022-04-10 00:00:00.000,0.6931471824646,180,0,17,7822,6.20455776256869,0.00,0.00,0
2955,2022-04-10 00:00:00.000,6.85044384002686,180,0,13,812,6.18826412308259,9708.3008,942.30,0.128236964344978
2956,2022-04-10 00:00:00.000,0.6931471824646,180,0,3,742,6.16120732169508,0.00,0.00,0
2957,2022-04-10 00:00:00.000,5.34089803695679,180,0,8,9795,6.1463292576689,1607.7001,206.70,0.130040779709816
2958,2022-04-10 00:00:00.000,7.36526250839233,180,0,27,5057,6.10031895202006,8018.1299,1578.13,0.19968780875206
2959,2022-04-10 00:00:00.000,0.6931471824646,180,3,3,642,6.05208916892442,0.00,0.00,0
2960,2022-04-10 00:00:00.000,0.6931471824646,180,3,34,10278,6.04025471127741,6720.00,0.00,0
2961,2022-04-10 00:00:00.000,0.6931471824646,180,3,17,7818,6.01859321449623,45621.00,0.00,0
2962,2022-04-10 00:00:00.000,6.18043088912964,180,3,17,7738,5.99396142730657,3689.20,481.20,0.130400002002716
2963,2022-04-10 00:00:00.000,5.89912986755371,180,3,27,106,5.99396142730657,2780.72,362.72,0.130435228347778
2964,2022-04-10 00:00:00.000,5.79969835281372,180,3,11,2083,5.99146454710798,2746.20,328.20,0.128499120473862
2965,2022-04-10 00:00:00.000,5.52803897857666,180,3,32,2699,5.95324333428778,2243.6499,249.65,0.127023950219154
2966,2022-04-10 00:00:00.000,6.71993064880371,180,3,7,626,5.95064255258773,6552.7603,826.7599,0.129812464118004
2967,2022-04-10 00:00:00.000,7.24237585067749,180,3,3,4949,5.9427993751267,9623.4102,1395.41,0.142683953046799
2968,2022-04-10 00:00:00.000,4.72357511520386,180,3,3,9798,5.92425579741453,1238.5701,110.57,0.126468926668167
2969,2022-04-10 00:00:00.000,7.08840894699097,180,3,3,1572,5.91079664404053,10496.00,1196.00,0.128043904900551
2970,2022-04-10 00:00:00.000,6.01102209091187,180,3,30,4890,5.90263333340137,3111.9001,405.90,0.130400002002716
2971,2022-04-10 00:00:00.000,6.84476232528687,180,3,3,4936,5.8805329864007,6163.6201,936.95,0.144739583134651
2972,2022-04-10 00:00:00.000,8.01383972167969,180,3,5,1967,5.8406416573734,9556.50,3020.50,0.308980464935303
2973,2022-04-10 00:00:00.000,7.02197647094727,180,3,3,1449,5.83773044716594,11799.00,-1119.00,0.0968316867947578
2974,2022-04-10 00:00:00.000,4.9616551399231,180,3,5,9906,5.8111409929767,1148.8301,140.83,0.128588542342186
2975,2022-04-10 00:00:00.000,6.62475538253784,180,3,27,4008,5.80513496891649,5761.52,751.52,0.130410417914391
2976,2022-04-10 00:00:00.000,0.6931471824646,180,3,7,229,5.78996017089725,0.00,0.00,0
2977,2022-04-10 00:00:00.000,6.73992824554443,180,3,13,817,5.78382518232974,5393.50,843.50,0.156139135360718
2978,2022-04-10 00:00:00.000,5.99053907394409,180,3,13,9617,5.78074351579233,2672.6301,397.63,0.152187466621399
2979,2022-04-10 00:00:00.000,7.51662349700928,180,3,6,2581,5.75257263882563,4886.3501,1836.35,0.38881441950798
2980,2022-04-10 00:00:00.000,0.6931471824646,180,3,21,3969,5.73657229747919,11775.5098,0.00,0
2981,2022-04-10 00:00:00.000,6.18291091918945,180,3,3,1742,5.73334127689775,4250.3999,482.40,0.128822579979897
2982,2022-04-10 00:00:00.000,6.26110982894897,180,3,13,9673,5.73009978297357,3601.80,521.80,0.149794772267342
2983,2022-04-10 00:00:00.000,5.17275428771973,180,3,13,9641,5.72358510195238,1398.40,174.40,0.129299581050873
2984,2022-04-10 00:00:00.000,5.57143115997314,180,3,3,1540,5.6937321388027,5326.8096,260.81,0.120641320943832
2985,2022-04-10 00:00:00.000,6.73696708679199,180,3,13,805,5.66296048013595,6601.00,841.00,0.129930943250656
2986,2022-04-10 00:00:00.000,0.6931471824646,180,3,21,3881,5.65599181081985,4102.00,0.00,0
2987,2022-04-10 00:00:00.000,4.98770761489868,180,3,13,2511,5.65599181081985,1200.60,144.60,0.120486550033092
2988,2022-04-10 00:00:00.000,6.20925378799438,180,3,3,759,5.65599181081985,4395.3301,495.33,0.128617748618126
2989,2022-04-10 00:00:00.000,6.43213605880737,180,3,27,4012,5.64544689764324,4864.50,619.50,0.129600003361702
2990,2022-04-10 00:00:00.000,6.41950607299805,180,3,13,9650,5.63121178182137,3401.70,611.70,0.16951310634613
2991,2022-04-10 00:00:00.000,6.77370929718018,180,3,3,11918,5.62401750618734,6689.5498,872.55,0.130400002002716
2992,2022-04-10 00:00:00.000,8.63857841491699,180,3,9,4170,5.62040086571715,43265.3008,5643.2998,0.130400002002716
2993,2022-04-10 00:00:00.000,5.67562294006348,180,3,32,4854,5.6021188208797,2220.6699,289.67,0.130425736308098
2994,2022-04-10 00:00:00.000,5.82868099212646,180,3,3,1743,5.57594910314632,1999.91,337.91,0.154281824827194
2995,2022-04-10 00:00:00.000,5.0408411026001,180,3,6,2530,5.5683445037611,1200.60,152.60,0.12962381541729
2996,2022-04-10 00:00:00.000,5.27402448654175,180,3,3,9893,5.53338948872752,1964.2001,193.20,0.126110523939133
2997,2022-04-10 00:00:00.000,5.43284797668457,180,3,11,120,5.52942908751142,1738.80,226.80,0.130400002002716
2998,2022-04-10 00:00:00.000,5.37550973892212,180,3,30,197,5.52545293913178,1779.05,214.05,0.126324996352196
2999,2022-04-10 00:00:00.000,4.93159198760986,180,3,13,9623,5.49306144334055,1108.60,136.60,0.129760786890984
3000,2022-04-10 00:00:00.000,10.4954872131348,180,3,4,443,5.48479693349065,277150.00,36150.00,0.130400002002716
3001,2022-04-10 00:00:00.000,6.08338260650635,180,3,3,4092,5.47646355193151,4036.51,436.51,0.126331254839897
3002,2022-04-10 00:00:00.000,3.75185418128967,180,3,7,9737,5.47227067367148,1706.60,40.60,0.1261245906353
3003,2022-04-10 00:00:00.000,5.48893785476685,180,3,34,10287,5.47227067367148,10470.00,-240.00,-0.0365482233464718
3004,2022-04-10 00:00:00.000,6.64470100402832,180,3,5,11870,5.4553211153577,6046.6997,766.70,0.129541456699371
3005,2022-04-10 00:00:00.000,5.09834098815918,180,3,13,9678,5.44241771052179,1316.75,161.75,0.129175588488579
3006,2022-04-10 00:00:00.000,6.0841121673584,180,3,3,4964,5.44241771052179,2175.8301,436.83,0.178526148200035
3007,2022-04-10 00:00:00.000,0.6931471824646,180,3,34,3264,5.4380793089232,69395.6016,0.00,0
3008,2022-04-10 00:00:00.000,6.23466539382935,180,3,6,1885,5.43372200355424,4348.1299,508.13,0.131084233522415
3009,2022-04-10 00:00:00.000,10.4648590087891,365,3,21,3937,9.3350328159335,268789.50,35059.5117,0.130400002002716
3010,2022-04-10 00:00:00.000,0.6931471824646,365,3,3,1853,8.90517298518338,0.00,0.00,0
3011,2022-04-10 00:00:00.000,0.6931471824646,365,3,17,252,8.57016507618234,0.00,0.00,0
3012,2022-04-10 00:00:00.000,0.6931471824646,365,3,3,1862,8.55756708555451,0.00,0.00,0
3013,2022-04-10 00:00:00.000,9.03011989593506,365,3,6,4005,8.29254851397576,67694.8594,8348.8604,0.129450157284737
3014,2022-04-10 00:00:00.000,13.3558330535889,365,2,17,7768,8.21797820315073,167344.0625,-631485.0625,-6.23918104171753
3015,2022-04-10 00:00:00.000,0.6931471824646,365,3,17,7770,8.21770840684531,168026.875,0.00,0
3016,2022-04-10 00:00:00.000,0.6931471824646,365,3,3,1013,8.15421269491423,0.00,0.00,0
3017,2022-04-10 00:00:00.000,8.06354427337646,365,3,3,9900,8.04237800517328,27566.5293,3174.53,0.127417862415314
3018,2022-04-10 00:00:00.000,0.6931471824646,365,3,34,3253,8.00202481821611,0.00,0.00,0
3019,2022-04-10 00:00:00.000,7.62919855117798,365,3,13,9616,7.92732436030979,13151.3994,2055.4001,0.145222887396812
3020,2022-04-10 00:00:00.000,8.90876197814941,365,3,3,2159,7.78072088611792,7394.50,7394.50,0.97558730840683
3021,2022-04-10 00:00:00.000,0.6931471824646,365,3,17,7761,7.70345904786717,221332.00,0.00,0
3022,2022-04-10 00:00:00.000,7.80731868743896,365,0,27,658,7.56423847517049,23218.5293,2456.53,0.129397913813591
3023,2022-04-10 00:00:00.000,0.6931471824646,365,0,21,3960,7.56268124672188,1928.00,0.00,0
3024,2022-04-10 00:00:00.000,9.37889671325684,365,0,34,3265,7.51207124583547,90706.9453,11833.9502,0.13045260310173
3025,2022-04-10 00:00:00.000,8.04610061645508,365,0,3,5061,7.48549160803075,15704.6006,3119.6001,0.176742643117905
3026,2022-04-10 00:00:00.000,2.55567574501038,365,0,34,10277,7.46106551435428,31376.1191,-10.88,-0.000405970145948231
3027,2022-04-10 00:00:00.000,8.23309135437012,365,0,13,833,7.37274636640433,28477.4492,3761.4502,0.136290207505226
3028,2022-04-10 00:00:00.000,0.6931471824646,365,0,21,3925,7.33367639565768,3104.00,0.00,0
3029,2022-04-10 00:00:00.000,4.43982362747192,365,0,34,3249,7.31986492980897,260256.3438,-82.76,-0.000391067762393504
3030,2022-04-10 00:00:00.000,4.8520302772522,365,0,6,488,7.27862894232068,7119.00,-126.00,0.000394885952118784
3031,2022-04-10 00:00:00.000,7.61370515823364,365,0,13,9632,7.25205395185281,11689.7705,2023.7699,0.156846970319748
3032,2022-04-10 00:00:00.000,7.32114219665527,365,0,30,9885,7.2283884515736,14127.9307,1509.9301,0.126009166240692
3033,2022-04-10 00:00:00.000,6.86037015914917,365,0,34,3254,7.19967834569117,518486.5313,-951.72,-0.00218765996396542
3034,2022-04-10 00:00:00.000,8.62011814117432,365,0,3,1959,7.19518732017871,22655.0391,5540.04,0.243990451097488
3035,2022-04-10 00:00:00.000,8.1267786026001,365,0,27,4962,7.1608459066643,21204.8809,3381.8799,0.159055978059769
3036,2022-04-10 00:00:00.000,6.09429168701172,365,0,3,9783,7.05185562295589,3912.3201,441.32,0.127733334898949
3037,2022-04-10 00:00:00.000,0.6931471824646,365,0,7,229,7.04925484125584,0.00,0.00,0
3038,2022-04-10 00:00:00.000,6.67618894577026,365,0,27,9907,7.01391547481053,8442.96,791.29,0.123897567391396
3039,2022-04-10 00:00:00.000,5.30985069274902,365,0,34,3259,7.01211529430638,66777.0781,-200.32,-0.000591912888921797
3040,2022-04-10 00:00:00.000,7.77565813064575,365,0,5,4090,7.00850518208228,18989.9102,2379.9099,0.129609987139702
3041,2022-04-10 00:00:00.000,0.6931471824646,365,0,3,642,6.94889722231331,0.00,0.00,0
3042,2022-04-10 00:00:00.000,0.6931471824646,365,0,17,7822,6.87729607149743,0.00,0.00,0
3043,2022-04-10 00:00:00.000,7.51643323898315,365,0,34,10283,6.86484777797086,39434.00,-1836.00,-0.0938819795846939
3044,2022-04-10 00:00:00.000,6.65835762023926,365,0,3,122,6.8351845861473,6271.27,777.27,0.129420191049576
3045,2022-04-10 00:00:00.000,2.45100522041321,365,0,34,10278,6.82762923450285,14255.4004,-9.60,-0.000857657694723457
3046,2022-04-10 00:00:00.000,7.49964475631714,365,0,13,812,6.82762923450285,18073.4004,1805.40,0.128312319517136
3047,2022-04-10 00:00:00.000,5.72086906433105,365,0,3,9798,6.81892406527552,3060.1702,303.17,0.127251923084259
3048,2022-04-10 00:00:00.000,7.24514150619507,365,0,31,4725,6.78332520060396,12276.2803,1399.28,0.128779754042625
3049,2022-04-10 00:00:00.000,0.6931471824646,365,0,34,10276,6.76157276880406,15221.00,0.00,0
3050,2022-04-10 00:00:00.000,5.95700263977051,365,0,8,9795,6.75925527066369,2970.45,384.45,0.130208522081375
3051,2022-04-10 00:00:00.000,6.57639980316162,365,0,27,2574,6.75343791859778,3648.95,715.95,0.0519064664840698
3052,2022-04-10 00:00:00.000,7.81100511550903,365,0,3,4936,6.74641212857337,14528.2803,2465.6099,0.156010359525681
3053,2022-04-10 00:00:00.000,0.6931471824646,365,0,3,742,6.72503364216684,0.00,0.00,0
3054,2022-04-10 00:00:00.000,0.6931471824646,365,0,17,7818,6.70073110954781,90354.00,0.00,0
3055,2022-04-10 00:00:00.000,7.67608404159546,365,0,3,1572,6.67708346124714,21859.1602,2154.1599,0.125648126006126
3056,2022-04-10 00:00:00.000,6.8577241897583,365,0,17,7738,6.67329796776765,7277.1997,949.20,0.130400002002716
3057,2022-04-10 00:00:00.000,6.29581928253174,365,0,32,2699,6.6631326959908,4701.2998,540.30,0.127903446555138
3058,2022-04-10 00:00:00.000,7.83143472671509,365,0,27,5057,6.64768837356333,13464.54,2516.54,0.186341747641563
3059,2022-04-10 00:00:00.000,9.08663463592529,365,0,9,1118,6.63463335786169,67730.3984,8834.4004,0.130400002002716
3060,2022-04-10 00:00:00.000,6.45362520217896,365,0,11,2083,6.62539236800796,5175.00,633.00,0.12902943789959
3061,2022-04-10 00:00:00.000,6.45083379745483,365,1,27,106,6.57646956904822,4839.23,631.23,0.130432456731796
3062,2022-04-10 00:00:00.000,8.69990634918213,365,1,5,1967,6.57088296233958,19100.3496,6000.3501,0.306612998247147
3063,2022-04-10 00:00:00.000,7.32904767990112,365,1,27,4008,6.52795791762255,11667.9297,1521.9301,0.130407333374023
3064,2022-04-10 00:00:00.000,7.00156450271606,365,1,3,1742,6.51323011091231,9049.3496,1096.35,0.129448175430298
3065,2022-04-10 00:00:00.000,7.42243337631226,365,1,13,817,6.49828214947643,10757.0996,1671.10,0.155140802264214
3066,2022-04-10 00:00:00.000,6.9965443611145,365,1,13,9673,6.48616078894409,7565.8501,1090.85,0.146758988499641
3067,2022-04-10 00:00:00.000,7.70606374740601,365,1,3,4949,6.48157712927643,15245.7803,2219.78,0.144454061985016
3068,2022-04-10 00:00:00.000,7.10734367370605,365,1,13,9650,6.44888939414686,7389.8999,1218.90,0.158343628048897
3069,2022-04-10 00:00:00.000,5.57431888580322,365,1,5,9906,6.44888939414686,2166.5701,261.57,0.128464072942734
3070,2022-04-10 00:00:00.000,6.5617094039917,365,1,30,4890,6.4425401664682,5408.48,705.48,0.130409851670265
3071,2022-04-10 00:00:00.000,6.96639204025269,365,1,3,759,6.4393503711001,9049.3896,1058.39,0.128651708364487
3072,2022-04-10 00:00:00.000,6.63447570800781,365,1,3,1743,6.42486902390539,4544.8799,758.88,0.157962024211884
3073,2022-04-10 00:00:00.000,0.6931471824646,365,1,34,10275,6.41673228251233,9792.00,0.00,0
3074,2022-04-10 00:00:00.000,7.15888738632202,365,1,7,626,6.4118182677099,10253.4805,1283.48,0.129558384418488
3075,2022-04-10 00:00:00.000,6.47096967697144,365,1,3,1540,6.40522845803084,10803.1094,644.11,0.120992884039879
3076,2022-04-10 00:00:00.000,5.87268114089966,365,1,13,9641,6.40357419793482,2769.20,353.20,0.129853248596191
3077,2022-04-10 00:00:00.000,7.35918140411377,365,1,13,805,6.39526159811545,13060.5498,1568.55,0.128573030233383
3078,2022-04-10 00:00:00.000,0.6931471824646,365,1,21,3946,6.3919171133926,1196.00,0.00,0
3079,2022-04-10 00:00:00.000,0.6931471824646,365,1,21,3969,6.3818160174061,28746.5508,0.00,0
3080,2022-04-10 00:00:00.000,0.6931471824646,365,1,21,3959,6.3818160174061,1182.00,0.00,0
3081,2022-04-10 00:00:00.000,7.51423835754395,365,1,3,11918,6.38012253689976,14044.9697,1831.9701,0.1304030418396
3082,2022-04-10 00:00:00.000,5.33681678771973,365,1,27,2594,6.36302810354047,205.85,205.85,0.0935672521591187
3083,2022-04-10 00:00:00.000,6.67137432098389,365,1,13,9617,6.35610766069589,4718.48,787.48,0.156552135944366
3084,2022-04-10 00:00:00.000,6.7215461730957,365,1,27,9808,6.31173480915291,5260.1001,828.10,0.150278016924858
3085,2022-04-10 00:00:00.000,5.68629741668701,365,1,13,2511,6.30078579466324,2336.80,292.80,0.120668657124043
3086,2022-04-10 00:00:00.000,0.6931471824646,365,1,21,3881,6.28226674689601,7672.00,0.00,0
3087,2022-04-10 00:00:00.000,8.0639762878418,365,1,6,2581,6.2803958389602,7987.8999,3175.9001,0.407303094863892
3088,2022-04-10 00:00:00.000,6.56385564804077,365,1,34,10287,6.24416690066374,22525.00,-707.00,-0.0455586276948452
3089,2022-04-10 00:00:00.000,5.87197685241699,365,1,13,9678,6.24027584517077,2843.95,352.95,0.129253625869751
3090,2022-04-10 00:00:00.000,5.61749792098999,365,1,6,2530,6.23244801655052,2309.20,273.20,0.12956677377224
3091,2022-04-10 00:00:00.000,6.56090354919434,365,1,3,1449,6.23048144757848,17970.9902,-704.91,0.104612611234188
3092,2022-04-10 00:00:00.000,2.57261180877686,365,1,3,9784,6.21460809842219,1511.10,11.10,0.114983253180981
3093,2022-04-10 00:00:00.000,7.50248432159424,365,1,27,4961,6.21060007702465,13236.54,1810.54,0.138644084334373
3094,2022-04-10 00:00:00.000,6.09629726409912,365,1,11,120,6.21060007702465,3390.21,442.21,0.130409464240074
3095,2022-04-10 00:00:00.000,5.6376428604126,365,1,13,9623,6.17378610390194,2198.80,278.80,0.130081951618195
3096,2022-04-10 00:00:00.000,7.26259326934814,365,1,5,11870,6.17378610390194,12089.9502,1423.95,0.127701729536057
3097,2022-04-10 00:00:00.000,6.83430242538452,365,1,6,1885,6.16331480403464,8542.1797,927.18,0.128951385617256
3098,2022-04-10 00:00:00.000,6.06061744689941,365,1,30,197,6.15485809401642,3408.6401,426.64,0.127302125096321
3099,2022-04-10 00:00:00.000,6.92722463607788,365,1,27,4012,6.1527326947041,8131.6602,1017.66,0.1291164457798
3100,2022-04-10 00:00:00.000,7.31108474731445,365,1,23,7717,6.14846829591765,11459.7998,1494.80,0.130407765507698
3101,2022-04-10 00:00:00.000,5.359459400177,365,1,11,9807,6.1463292576689,1614.61,210.61,0.130414500832558
3102,2022-04-10 00:00:00.000,5.06890439987183,365,1,34,10135,6.13556489108174,11393.00,-157.00,-0.0210887100547552
3103,2022-04-10 00:00:00.000,6.53676414489746,365,1,13,9676,6.12686918411419,5183.0498,688.05,0.134642481803894
3104,2022-04-10 00:00:00.000,7.78976917266846,365,1,34,3264,6.12686918411419,135774.00,-2413.76,0
3105,2022-04-10 00:00:00.000,0.6931471824646,365,1,23,6601,6.09582456243222,11460.3994,0.00,0
3106,2022-04-10 00:00:00.000,6.67746114730835,365,1,5,4097,6.08221891037645,6074.3003,792.30,0.130400002002716
3107,2022-04-10 00:00:00.000,5.98166656494141,365,1,13,9669,6.07534603108868,3788.0999,394.10,0.126019641757011
3108,2022-04-10 00:00:00.000,6.68413639068604,365,1,3,4092,6.06378520868761,7134.6201,797.62,0.126725792884827
3109,2022-04-10 00:00:00.000,7.69716691970825,365,1,34,10542,6.04737217904628,51459.8984,-2200.1001,-0.0871002897620201
3110,2022-04-10 00:00:00.000,9.32529735565186,365,1,28,10014,6.04025471127741,87394.25,11216.25,0.130042746663094
3111,2022-04-10 00:00:00.000,6.82056188583374,365,1,6,3037,6.03548143252476,7256.50,914.50,0.129621490836143
3112,2022-04-10 00:00:00.000,7.1584906578064,365,1,3,2443,6.03068526026126,10333.9697,1282.97,0.129484489560127
3113,2022-04-10 00:00:00.000,0.6931471824646,365,1,23,7735,6.01126717440416,400159.1875,0.00,0
3114,2022-04-10 00:00:00.000,5.76841497421265,365,1,7,9737,6.00881318544259,2475.97,-318.03,0.124151922762394
3115,2022-04-10 00:00:00.000,6.56657409667969,365,1,3,4964,6.00881318544259,3617.9299,708.93,0.174020260572433
3116,2022-04-10 00:00:00.000,5.80540609359741,365,1,3,9893,6.00635315960173,3228.0901,330.09,0.126297533512115
3117,2022-04-10 00:00:00.000,8.55891036987305,365,1,4,419,5.98896141688986,39951.00,5211.00,0.130400002002716
3118,2022-04-10 00:00:00.000,6.75588512420654,365,1,27,4013,5.98645200528444,6686.1001,857.10,0.129906058311462
3119,2022-04-10 00:00:00.000,5.53081703186035,365,1,26,2624,5.97635090929793,1919.35,250.35,0.0994517356157303
3120,2022-04-10 00:00:00.000,6.94834041595459,365,1,3,2410,5.96357934361845,9210.4199,1039.42,0.128346040844917
3121,2022-04-10 00:00:00.000,6.96587324142456,365,1,3,4924,5.96357934361845,3736.8401,1057.84,0.233804434537888
3122,2022-04-10 00:00:00.000,8.89831066131592,365,1,28,10013,5.96357934361845,56101.5977,7317.6001,0.130400002002716
3123,2022-04-10 00:00:00.000,6.62985181808472,365,1,3,2375,5.94803498918065,7983.3701,755.37,0.126570492982864
3124,2022-04-10 00:00:00.000,5.89158868789673,365,1,32,4854,5.94803498918065,3180.98,359.98,0.128974243998528
3125,2022-04-10 00:00:00.000,6.77804517745972,365,1,6,1899,5.93489419561959,7393.3496,876.35,0.130260646343231
3126,2022-04-10 00:00:00.000,0.6931471824646,365,1,7,235,5.92692602597041,0.00,0.00,0
3127,2022-04-10 00:00:00.000,6.11580371856689,365,1,6,627,5.91889385427315,3786.9602,450.96,0.128790065646172
3128,2022-04-10 00:00:00.000,3.59731245040894,365,1,3,2093,5.90808293816893,770.50,34.50,0.117240369319916
3129,2022-04-10 00:00:00.000,6.80289459228516,365,1,13,808,5.88887795833288,5799.4502,898.45,0.154449686408043
3130,2022-04-10 00:00:00.000,6.45794630050659,365,1,3,1866,5.88610403145016,5042.75,635.75,0.129950657486916
3131,2022-04-10 00:00:00.000,6.82646942138672,365,1,6,2437,5.8805329864007,7450.9302,919.93,0.129413768649101
3132,2022-04-10 00:00:00.000,5.82776832580566,365,1,3,990,5.86929691313377,3477.6001,337.60,0.133941277861595
3133,2022-04-10 00:00:00.000,6.60928201675415,365,1,3,1834,5.8664680569333,5672.9502,739.95,0.130400002002716
3134,2022-04-11 00:00:00.000,8.42715930938721,7,2,9,4170,5.50125821054473,35017.50,4567.50,0.130400002002716
3135,2022-04-11 00:00:00.000,6.68085479736328,7,2,21,3937,5.35658627467201,6095.00,795.00,0.130400002002716
3136,2022-04-11 00:00:00.000,0.6931471824646,7,2,3,1862,5.17048399503815,0.00,0.00,0
3137,2022-04-11 00:00:00.000,0.6931471824646,7,0,3,1853,4.7361984483945,0.00,0.00,0
3138,2022-04-11 00:00:00.000,4.84261083602905,7,0,3,9900,4.58496747867057,956.80,124.80,0.130400002002716
3139,2022-04-11 00:00:00.000,4.6871190071106,7,0,6,4005,4.57471097850338,1621.54,106.54,0.126037284731865
3140,2022-04-11 00:00:00.000,0.6931471824646,7,0,3,1013,4.47733681447821,0.00,0.00,0
3141,2022-04-11 00:00:00.000,0.6931471824646,7,0,17,252,4.44265125649032,0.00,0.00,0
3142,2022-04-11 00:00:00.000,3.65325236320496,7,0,13,9616,4.11087386417331,280.60,36.60,0.130400002002716
3143,2022-04-11 00:00:00.000,0.6931471824646,7,1,34,3253,3.78418963391826,0.00,0.00,0
3144,2022-04-11 00:00:00.000,4.12648916244507,7,1,27,658,3.76120011569356,543.96,59.96,0.126913517713547
3145,2022-04-11 00:00:00.000,0.6931471824646,7,1,17,7761,3.73766961828337,4163.79,0.00,0
3146,2022-04-11 00:00:00.000,4.77195501327515,7,3,3,2159,3.55534806148941,116.15,116.15,0.971428573131561
3147,2022-04-11 00:00:00.000,3.38777446746826,7,1,27,2574,3.49650756146648,27.60,27.60,0.0322580635547638
3148,2022-04-11 00:00:00.000,0.6931471824646,7,1,34,10278,3.46573590279973,512.00,0.00,0
3149,2022-04-11 00:00:00.000,4.81583595275879,7,1,27,4962,3.43398720448515,555.45,121.45,0.209436357021332
3150,2022-04-11 00:00:00.000,4.24132680892944,7,1,5,4090,3.40119738166216,517.50,67.50,0.130400002002716
3151,2022-04-11 00:00:00.000,0.6931471824646,7,1,17,7822,3.3322045101752,0.00,0.00,0
3152,2022-04-11 00:00:00.000,0.6931471824646,7,1,6,488,3.29583686600433,135.00,0.00,0
3153,2022-04-11 00:00:00.000,2.39789509773254,7,1,3,1742,3.25809653802148,345.00,9.00,0.124190479516983
3154,2022-04-11 00:00:00.000,0.6931471824646,7,1,34,3259,3.25809653802148,1568.84,0.00,0
3155,2022-04-11 00:00:00.000,0.6931471824646,7,1,31,10226,3.2188758248682,750.00,0.00,0
3156,2022-04-11 00:00:00.000,2.54944515228271,7,1,8,9795,3.17805383034795,82.80,10.80,0.130400002002716
3157,2022-04-11 00:00:00.000,0.6931471824646,7,1,34,10277,3.17805383034795,456.00,0.00,0
3158,2022-04-11 00:00:00.000,3.59456872940063,7,1,13,9632,3.17805383034795,202.40,34.40,0.146209999918938
3159,2022-04-11 00:00:00.000,7.11639404296875,15,1,21,3937,5.79301360838414,9430.00,1230.00,0.130400002002716
3160,2022-04-11 00:00:00.000,0.6931471824646,15,1,3,1862,5.77455154554441,0.00,0.00,0
3161,2022-04-11 00:00:00.000,0.6931471824646,15,1,3,1853,5.53338948872752,0.00,0.00,0
3162,2022-04-11 00:00:00.000,8.42715930938721,15,1,9,4170,5.50125821054473,35017.50,4567.50,0.130400002002716
3163,2022-04-11 00:00:00.000,5.78931760787964,15,1,6,4005,5.26785815906333,3294.79,324.79,0.128101781010628
3164,2022-04-11 00:00:00.000,0.6931471824646,15,1,3,1013,5.26269018890489,0.00,0.00,0
3165,2022-04-11 00:00:00.000,5.32787609100342,15,1,3,9900,5.23110861685459,1748.00,204.00,0.128189831972122
3166,2022-04-11 00:00:00.000,0.6931471824646,15,1,17,252,5.22035582507832,0.00,0.00,0
3167,2022-04-11 00:00:00.000,4.38949871063232,15,2,13,9616,4.87519732320115,602.60,78.60,0.133192658424377
3168,2022-04-11 00:00:00.000,0.6931471824646,15,2,34,10561,4.8283137373023,8375.00,0.00,0
3169,2022-04-11 00:00:00.000,5.81904363632202,15,3,3,2159,4.70953020131233,334.65,334.65,0.989473700523376
3170,2022-04-11 00:00:00.000,0.6931471824646,15,2,34,3253,4.60517018598809,0.00,0.00,0
3171,2022-04-11 00:00:00.000,0.6931471824646,15,2,21,3960,4.54329478227,96.00,0.00,0
3172,2022-04-11 00:00:00.000,1.94591009616852,15,2,6,488,4.52178857704904,455.00,-5.00,0
3173,2022-04-11 00:00:00.000,4.6152195930481,15,2,27,658,4.40671924726425,1012.0099,99.01,0.125132441520691
3174,2022-04-11 00:00:00.000,0.6931471824646,15,2,17,7761,4.40671924726425,8129.3198,0.00,0
3175,2022-04-11 00:00:00.000,3.59731221199036,15,2,27,2574,4.39444915467244,34.50,34.50,0.0253164563328028
3176,2022-04-11 00:00:00.000,0.6931471824646,15,2,21,3887,4.36944785246702,80.00,0.00,0
3177,2022-04-11 00:00:00.000,4.18813848495483,15,0,11,120,4.24849524204936,489.90,63.90,0.130400002002716
3178,2022-04-11 00:00:00.000,4.32809829711914,15,0,3,1742,4.12713438504509,841.80,73.80,0.127792000770569
